Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
0.015,-47,-67,BANG_BANG,0.5,0.0,0.5,0.0,35,30953.0
0.036,-47,-70,BANG_BANG,0.5,0.0,0.5,0.0,35,31149.5
0.059,-47,-72,BANG_BANG,0.5,0.0,0.5,0.0,35,31240.0
0.080,-45,-71,BANG_BANG,0.5,0.0,0.5,0.0,35,30814.5
0.103,-34,-67,BANG_BANG,0.5,0.0,0.5,0.0,35,29906.5
0.126,-34,-65,BANG_BANG,0.5,0.0,0.5,0.0,35,29986.5
0.146,-17,-59,BANG_BANG,0.5,0.0,0.5,0.0,35,28552.0
0.167,4,-49,BANG_BANG,0.5,0.0,0.5,0.0,35,26588.0
0.188,5,-43,BANG_BANG,0.5,0.0,0.5,0.0,35,27634.0
0.208,38,-32,BANG_BANG,0.5,0.0,0.5,0.0,35,23755.0
0.231,33,-18,BANG_BANG,0.5,0.0,0.5,0.0,35,29314.5
0.253,59,-1,BANG_BANG,0.5,0.0,0.5,0.0,35,29037.0
0.278,87,17,BANG_BANG,0.5,0.0,0.5,0.0,35,26795.5
0.298,88,31,BANG_BANG,0.5,0.0,0.5,0.0,35,29921.0
0.320,106,47,BANG_BANG,0.5,0.0,0.5,0.0,35,30689.0
0.340,119,66,BANG_BANG,0.5,0.0,0.5,0.0,35,30320.0
0.363,121,79,BANG_BANG,0.5,0.0,0.5,0.0,35,33461.0
0.385,136,92,BANG_BANG,0.5,0.0,0.5,0.0,35,34108.5
0.406,150,103,BANG_BANG,0.5,0.0,0.5,0.0,35,35018.5
0.427,153,112,BANG_BANG,0.5,0.0,0.5,0.0,35,36672.5
0.448,165,121,BANG_BANG,0.5,0.0,0.5,0.0,35,37005.5
0.469,181,129,BANG_BANG,0.5,0.0,0.5,0.0,35,36951.5
0.489,185,137,BANG_BANG,0.5,0.0,0.5,0.0,35,38522.0
0.509,198,143,BANG_BANG,0.5,0.0,0.5,0.0,35,38414.0
0.531,210,148,BANG_BANG,0.5,0.0,0.5,0.0,35,37906.0
0.553,211,150,BANG_BANG,0.5,0.0,0.5,0.0,35,37376.0
0.573,217,151,BANG_BANG,0.5,0.0,0.5,0.0,35,35652.5
0.594,217,152,BANG_BANG,0.5,0.0,0.5,0.0,35,35508.5
0.627,224,151,BANG_BANG,0.5,0.0,0.5,0.0,35,33389.0
0.646,227,151,BANG_BANG,0.5,0.0,0.5,0.0,35,32429.0
0.669,230,151,BANG_BANG,0.5,0.0,0.5,0.0,35,31253.5
0.692,230,151,BANG_BANG,0.5,0.0,0.5,0.0,35,31253.5
0.711,229,152,BANG_BANG,0.5,0.0,0.5,0.0,35,30950.5
0.733,227,155,BANG_BANG,0.5,0.0,0.5,0.0,35,30512.0
