Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
0.012,-20,118,BANG_BANG,0.5,0.0,0.5,0.0,35,27392.5
0.033,-18,114,BANG_BANG,0.5,0.0,0.5,0.0,35,27629.5
0.055,-18,109,BANG_BANG,0.5,0.0,0.5,0.0,35,27841.0
0.077,-19,108,BANG_BANG,0.5,0.0,0.5,0.0,35,28160.5
0.099,-18,106,BANG_BANG,0.5,0.0,0.5,0.0,35,28659.0
0.123,-20,104,BANG_BANG,0.5,0.0,0.5,0.0,35,28974.5
0.144,-20,103,BANG_BANG,0.5,0.0,0.5,0.0,35,28987.0
0.164,-21,100,BANG_BANG,0.5,0.0,0.5,0.0,35,30240.5
0.186,-50,112,BANG_BANG,0.5,0.0,0.5,0.0,35,22828.5
0.209,-49,115,BANG_BANG,0.5,0.0,0.5,0.0,35,23589.5
0.229,-53,120,BANG_BANG,0.5,0.0,0.5,0.0,35,24021.0
0.251,-59,127,BANG_BANG,0.5,0.0,0.5,0.0,35,23667.0
0.274,-59,128,BANG_BANG,0.5,0.0,0.5,0.0,35,24106.5
0.300,-65,136,BANG_BANG,0.5,0.0,0.5,0.0,35,23563.0
0.321,-67,145,BANG_BANG,0.5,0.0,0.5,0.0,35,23426.0
0.342,-67,146,BANG_BANG,0.5,0.0,0.5,0.0,35,24032.5
0.363,-65,154,BANG_BANG,0.5,0.0,0.5,0.0,35,23376.0
0.386,-62,161,BANG_BANG,0.5,0.0,0.5,0.0,35,22858.5
0.407,-62,160,BANG_BANG,0.5,0.0,0.5,0.0,35,22953.5
0.427,-59,165,BANG_BANG,0.5,0.0,0.5,0.0,35,21937.0
0.451,-55,168,BANG_BANG,0.5,0.0,0.5,0.0,35,21480.5
0.471,-55,168,BANG_BANG,0.5,0.0,0.5,0.0,35,21480.5
0.490,-52,169,BANG_BANG,0.5,0.0,0.5,0.0,35,21065.5
0.513,-52,169,BANG_BANG,0.5,0.0,0.5,0.0,35,21065.5
0.532,-49,166,BANG_BANG,0.5,0.0,0.5,0.0,35,21726.0
0.554,-45,156,BANG_BANG,0.5,0.0,0.5,0.0,35,23140.5
0.576,-45,155,BANG_BANG,0.5,0.0,0.5,0.0,35,23466.0
0.596,-42,142,BANG_BANG,0.5,0.0,0.5,0.0,35,22844.5
0.622,-43,139,BANG_BANG,0.5,0.0,0.5,0.0,35,23865.0
0.658,-41,139,BANG_BANG,0.5,0.0,0.5,0.0,35,23436.0
