Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
0.013,11,-10,PID,0.005,0.0001,0.005,0.0001,25,5024.5
0.037,11,-11,PID,0.005,0.0001,0.005,0.0001,25,5058.5
0.058,11,-11,PID,0.005,0.0001,0.005,0.0001,25,5058.5
0.085,11,-11,PID,0.005,0.0001,0.005,0.0001,25,5087.5
0.107,12,-11,PID,0.005,0.0001,0.005,0.0001,25,5125.5
0.133,12,-11,PID,0.005,0.0001,0.005,0.0001,25,5125.5
0.154,12,-12,PID,0.005,0.0001,0.005,0.0001,25,5160.5
0.180,12,-12,PID,0.005,0.0001,0.005,0.0001,25,5160.5
0.204,13,-12,PID,0.005,0.0001,0.005,0.0001,25,5124.5
0.224,13,-12,PID,0.005,0.0001,0.005,0.0001,25,5124.5
0.244,13,-13,PID,0.005,0.0001,0.005,0.0001,25,5107.0
0.267,13,-13,PID,0.005,0.0001,0.005,0.0001,25,5107.0
0.288,13,-13,PID,0.005,0.0001,0.005,0.0001,25,5127.5
0.309,13,-14,PID,0.005,0.0001,0.005,0.0001,25,5133.0
0.330,13,-14,PID,0.005,0.0001,0.005,0.0001,25,5133.0
0.350,13,-15,PID,0.005,0.0001,0.005,0.0001,25,5121.5
0.369,14,-16,PID,0.005,0.0001,0.005,0.0001,25,5109.0
0.390,14,-16,PID,0.005,0.0001,0.005,0.0001,25,5109.0
0.412,14,-17,PID,0.005,0.0001,0.005,0.0001,25,5070.5
0.432,14,-17,PID,0.005,0.0001,0.005,0.0001,25,5070.5
0.452,15,-17,PID,0.005,0.0001,0.005,0.0001,25,5072.0
0.474,16,-17,PID,0.005,0.0001,0.005,0.0001,25,5071.0
0.496,16,-17,PID,0.005,0.0001,0.005,0.0001,25,5071.0
0.520,17,-18,PID,0.005,0.0001,0.005,0.0001,25,5085.5
0.541,18,-19,PID,0.005,0.0001,0.005,0.0001,25,5145.0
0.562,18,-19,PID,0.005,0.0001,0.005,0.0001,25,5145.0
0.581,19,-20,PID,0.005,0.0001,0.005,0.0001,25,5137.5
0.604,19,-21,PID,0.005,0.0001,0.005,0.0001,25,5081.0
0.628,19,-21,PID,0.005,0.0001,0.005,0.0001,25,5081.0
0.653,19,-22,PID,0.005,0.0001,0.005,0.0001,25,5041.0
0.674,19,-23,PID,0.005,0.0001,0.005,0.0001,25,5045.0
0.696,19,-23,PID,0.005,0.0001,0.005,0.0001,25,5045.0
0.716,19,-24,PID,0.005,0.0001,0.005,0.0001,25,5043.5
0.740,19,-25,PID,0.005,0.0001,0.005,0.0001,25,5041.0
0.764,19,-25,PID,0.005,0.0001,0.005,0.0001,25,5041.0
0.783,18,-26,PID,0.005,0.0001,0.005,0.0001,25,5026.0
0.805,17,-28,PID,0.005,0.0001,0.005,0.0001,25,5066.0
0.827,17,-28,PID,0.005,0.0001,0.005,0.0001,25,5066.0
0.852,15,-31,PID,0.005,0.0001,0.005,0.0001,25,5048.0
0.873,15,-31,PID,0.005,0.0001,0.005,0.0001,25,5048.0
0.895,13,-36,PID,0.005,0.0001,0.005,0.0001,25,5117.0
0.914,9,-36,PID,0.005,0.0001,0.005,0.0001,25,5107.0
0.937,6,-37,PID,0.005,0.0001,0.005,0.0001,25,5181.0
0.958,6,-37,PID,0.005,0.0001,0.005,0.0001,25,5181.0
0.979,4,-40,PID,0.005,0.0001,0.005,0.0001,25,5216.0
1.001,4,-40,PID,0.005,0.0001,0.005,0.0001,25,5216.0
1.023,1,-35,PID,0.005,0.0001,0.005,0.0001,25,5134.5
1.043,-3,-32,PID,0.005,0.0001,0.005,0.0001,25,5231.0
1.065,-3,-32,PID,0.005,0.0001,0.005,0.0001,25,5231.0
1.086,-8,-34,PID,0.005,0.0001,0.005,0.0001,25,5285.5
1.107,-12,-29,PID,0.005,0.0001,0.005,0.0001,25,5354.0
1.128,-12,-29,PID,0.005,0.0001,0.005,0.0001,25,5354.0
1.148,-19,-18,PID,0.005,0.0001,0.005,0.0001,25,5121.5
1.176,-25,-19,PID,0.005,0.0001,0.005,0.0001,25,5189.0
1.198,-25,-19,PID,0.005,0.0001,0.005,0.0001,25,5189.0
1.219,-32,-19,PID,0.005,0.0001,0.005,0.0001,25,5133.5
1.240,-40,-13,PID,0.005,0.0001,0.005,0.0001,25,5192.5
1.261,-40,-13,PID,0.005,0.0001,0.005,0.0001,25,5192.5
1.281,-47,-15,PID,0.005,0.0001,0.005,0.0001,25,5341.5
1.303,-54,-19,PID,0.005,0.0001,0.005,0.0001,25,5333.5
1.326,-54,-19,PID,0.005,0.0001,0.005,0.0001,25,5333.5
1.347,-59,-12,PID,0.005,0.0001,0.005,0.0001,25,5575.5
1.370,-59,-5,PID,0.005,0.0001,0.005,0.0001,25,5421.0
1.392,-59,-5,PID,0.005,0.0001,0.005,0.0001,25,5421.0
1.412,-62,-9,PID,0.005,0.0001,0.005,0.0001,25,5605.5
1.434,-61,-12,PID,0.005,0.0001,0.005,0.0001,25,5533.0
1.456,-61,-12,PID,0.005,0.0001,0.005,0.0001,25,5533.0
1.477,-63,-7,PID,0.005,0.0001,0.005,0.0001,25,5555.5
1.498,-63,-7,PID,0.005,0.0001,0.005,0.0001,25,5555.5
1.523,-62,-6,PID,0.005,0.0001,0.005,0.0001,25,5556.0
1.545,-61,-6,PID,0.005,0.0001,0.005,0.0001,25,5629.5
1.568,-58,-1,PID,0.005,0.0001,0.005,0.0001,25,5573.0
1.588,-58,-1,PID,0.005,0.0001,0.005,0.0001,25,5573.0
1.608,-58,2,PID,0.005,0.0001,0.005,0.0001,25,5535.0
1.630,-58,2,PID,0.005,0.0001,0.005,0.0001,25,5535.0
