Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
0.018,102,-163,BANG_BANG,1.0,0.0,0.5,0.0,190,23803.5
0.038,102,-163,BANG_BANG,1.0,0.0,0.5,0.0,190,23803.5
0.059,102,-164,BANG_BANG,1.0,0.0,0.5,0.0,190,23617.0
0.083,102,-165,BANG_BANG,1.0,0.0,0.5,0.0,190,23421.5
0.108,103,-166,BANG_BANG,1.0,0.0,0.5,0.0,190,23179.5
0.130,103,-166,BANG_BANG,1.0,0.0,0.5,0.0,190,23179.5
0.149,102,-167,BANG_BANG,1.0,0.0,0.5,0.0,190,22936.5
0.169,101,-168,BANG_BANG,1.0,0.0,0.5,0.0,190,22855.0
0.188,101,-168,BANG_BANG,1.0,0.0,0.5,0.0,190,22855.0
0.208,99,-169,BANG_BANG,1.0,0.0,0.5,0.0,190,22700.5
0.229,99,-169,BANG_BANG,1.0,0.0,0.5,0.0,190,22700.5
0.250,96,-169,BANG_BANG,1.0,0.0,0.5,0.0,190,22603.5
0.270,96,-169,BANG_BANG,1.0,0.0,0.5,0.0,190,22603.5
0.290,90,-170,BANG_BANG,1.0,0.0,0.5,0.0,190,22601.0
0.309,81,-171,BANG_BANG,1.0,0.0,0.5,0.0,190,22661.0
0.328,81,-171,BANG_BANG,1.0,0.0,0.5,0.0,190,22661.0
0.349,67,-171,BANG_BANG,1.0,0.0,0.5,0.0,190,22752.5
0.371,49,-171,BANG_BANG,1.0,0.0,0.5,0.0,190,22995.5
0.393,48,-171,BANG_BANG,1.0,0.0,0.5,0.0,190,22921.0
0.417,27,-172,BANG_BANG,1.0,0.0,0.5,0.0,190,23282.5
0.438,-1,-172,BANG_BANG,1.0,0.0,0.5,0.0,190,22607.0
0.459,-4,-173,BANG_BANG,1.0,0.0,0.5,0.0,190,21995.5
0.478,-32,-173,BANG_BANG,1.0,0.0,0.5,0.0,190,21916.5
0.500,-32,-173,BANG_BANG,1.0,0.0,0.5,0.0,190,21916.5
0.518,-58,-172,BANG_BANG,1.0,0.0,0.5,0.0,190,22052.5
0.538,-58,-172,BANG_BANG,1.0,0.0,0.5,0.0,190,22052.5
0.560,-82,-171,BANG_BANG,1.0,0.0,0.5,0.0,190,22092.5
0.580,-104,-170,BANG_BANG,1.0,0.0,0.5,0.0,190,22095.5
0.602,-126,-168,BANG_BANG,1.0,0.0,0.5,0.0,190,22398.5
0.626,-126,-168,BANG_BANG,1.0,0.0,0.5,0.0,190,22398.5
0.645,-146,-167,BANG_BANG,1.0,0.0,0.5,0.0,190,22549.0
0.668,-146,-167,BANG_BANG,1.0,0.0,0.5,0.0,190,22549.0
0.688,-165,-166,BANG_BANG,1.0,0.0,0.5,0.0,190,22877.0
0.710,-182,-165,BANG_BANG,1.0,0.0,0.5,0.0,190,23362.5
0.732,-183,-164,BANG_BANG,1.0,0.0,0.5,0.0,190,23215.5
0.757,-200,-162,BANG_BANG,1.0,0.0,0.5,0.0,190,23093.5
0.777,-218,-158,BANG_BANG,1.0,0.0,0.5,0.0,190,22817.0
0.798,-218,-157,BANG_BANG,1.0,0.0,0.5,0.0,190,22655.0
0.817,-233,-153,BANG_BANG,1.0,0.0,0.5,0.0,190,22063.0
0.838,-234,-153,BANG_BANG,1.0,0.0,0.5,0.0,190,21934.5
0.859,-244,-149,BANG_BANG,1.0,0.0,0.5,0.0,190,20517.0
0.879,-250,-145,BANG_BANG,1.0,0.0,0.5,0.0,190,18899.0
0.901,-249,-138,BANG_BANG,1.0,0.0,0.5,0.0,190,18836.0
0.921,-249,-138,BANG_BANG,1.0,0.0,0.5,0.0,190,18843.0
0.941,-247,-132,BANG_BANG,1.0,0.0,0.5,0.0,190,18990.5
0.961,-247,-132,BANG_BANG,1.0,0.0,0.5,0.0,190,19008.5
0.981,-238,-123,BANG_BANG,1.0,0.0,0.5,0.0,190,19485.5
1.002,-237,-123,BANG_BANG,1.0,0.0,0.5,0.0,190,19576.5
1.021,-221,-115,BANG_BANG,1.0,0.0,0.5,0.0,190,19439.5
1.041,-198,-108,BANG_BANG,1.0,0.0,0.5,0.0,190,18870.0
1.062,-197,-109,BANG_BANG,1.0,0.0,0.5,0.0,190,19072.5
1.086,-173,-101,BANG_BANG,1.0,0.0,0.5,0.0,190,18357.0
1.108,-147,-92,BANG_BANG,1.0,0.0,0.5,0.0,190,17526.5
1.128,-146,-93,BANG_BANG,1.0,0.0,0.5,0.0,190,17721.5
1.149,-119,-82,BANG_BANG,1.0,0.0,0.5,0.0,190,17466.0
1.171,-118,-82,BANG_BANG,1.0,0.0,0.5,0.0,190,17680.0
1.191,-92,-70,BANG_BANG,1.0,0.0,0.5,0.0,190,16459.0
1.210,-68,-57,BANG_BANG,1.0,0.0,0.5,0.0,190,16025.0
1.231,-66,-57,BANG_BANG,1.0,0.0,0.5,0.0,190,16286.0
1.252,-57,-43,BANG_BANG,1.0,0.0,0.5,0.0,85,13773.0
1.274,-40,-29,BANG_BANG,1.0,0.0,0.5,0.0,85,13233.5
1.294,-38,-29,BANG_BANG,1.0,0.0,0.5,0.0,85,13521.0
1.314,-26,-14,BANG_BANG,1.0,0.0,0.5,0.0,85,13800.5
1.334,-25,-14,BANG_BANG,1.0,0.0,0.5,0.0,85,14008.0
1.354,1,9,BANG_BANG,1.0,0.0,0.5,0.0,190,16627.0
1.375,3,12,BANG_BANG,1.0,0.0,0.5,0.0,190,17542.0
1.396,-21,50,BANG_BANG,1.0,0.0,0.5,0.0,85,11499.0
1.420,-14,65,BANG_BANG,1.0,0.0,0.5,0.0,85,12470.5
1.440,-7,82,BANG_BANG,1.0,0.0,0.5,0.0,85,13995.0
1.462,-7,82,BANG_BANG,1.0,0.0,0.5,0.0,85,13995.0
1.483,3,95,BANG_BANG,1.0,0.0,0.5,0.0,190,15926.0
1.505,4,95,BANG_BANG,1.0,0.0,0.5,0.0,190,15952.0
1.526,9,114,BANG_BANG,1.0,0.0,0.5,0.0,190,16014.0
1.546,16,135,BANG_BANG,1.0,0.0,0.5,0.0,190,16236.5
1.568,15,137,BANG_BANG,1.0,0.0,0.5,0.0,190,16599.5
1.589,24,156,BANG_BANG,1.0,0.0,0.5,0.0,190,16595.0
1.609,33,172,BANG_BANG,1.0,0.0,0.5,0.0,190,15766.0
1.629,32,174,BANG_BANG,1.0,0.0,0.5,0.0,190,15543.0
1.649,45,182,BANG_BANG,1.0,0.0,0.5,0.0,85,13899.0
1.671,44,183,BANG_BANG,1.0,0.0,0.5,0.0,85,13833.0
1.690,58,191,BANG_BANG,1.0,0.0,0.5,0.0,85,11836.0
1.711,73,198,BANG_BANG,1.0,0.0,0.5,0.0,85,9882.0
1.733,73,198,BANG_BANG,1.0,0.0,0.5,0.0,85,9823.5
1.759,90,203,BANG_BANG,1.0,0.0,0.5,0.0,85,7807.5
1.780,106,207,BANG_BANG,1.0,0.0,0.5,0.0,85,6090.0
1.800,106,208,BANG_BANG,1.0,0.0,0.5,0.0,85,6047.5
1.819,126,209,BANG_BANG,1.0,0.0,0.5,0.0,85,4990.5
