Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
4.271,177,-47,PID,0.058,0.0019,0.058,0.0019,190,18078.5
4.293,177,-45,PID,0.058,0.0019,0.058,0.0019,190,18046.0
4.324,159,-44,PID,0.058,0.0019,0.058,0.0019,190,18691.5
4.343,135,-43,PID,0.058,0.0019,0.058,0.0019,190,19053.5
4.364,135,-42,PID,0.058,0.0019,0.058,0.0019,190,19026.0
4.383,116,-40,PID,0.058,0.0019,0.058,0.0019,190,19143.0
4.406,97,-40,PID,0.058,0.0019,0.058,0.0019,190,19666.5
4.426,96,-40,PID,0.058,0.0019,0.058,0.0019,190,19800.5
4.447,89,-36,PID,0.058,0.0019,0.058,0.0019,190,18777.0
4.469,89,-34,PID,0.058,0.0019,0.058,0.0019,190,18753.5
4.490,108,-19,PID,0.058,0.0019,0.058,0.0019,190,22038.0
4.510,126,-2,PID,0.058,0.0019,0.058,0.0019,190,23588.0
4.532,140,9,PID,0.058,0.0019,0.058,0.0019,190,26300.5
4.552,150,17,PID,0.058,0.0019,0.058,0.0019,190,27952.0
4.573,158,21,PID,0.058,0.0019,0.058,0.0019,190,27943.5
4.595,160,22,PID,0.058,0.0019,0.058,0.0019,190,28359.5
4.616,164,21,PID,0.058,0.0019,0.058,0.0019,190,27542.0
4.636,166,20,PID,0.058,0.0019,0.058,0.0019,190,27947.5
4.659,170,22,PID,0.058,0.0019,0.058,0.0019,190,27381.0
4.679,156,27,PID,0.058,0.0019,0.058,0.0019,190,21247.5
4.702,157,28,PID,0.058,0.0019,0.058,0.0019,190,21043.5
4.722,171,29,PID,0.058,0.0019,0.058,0.0019,190,23547.5
4.742,180,30,PID,0.058,0.0019,0.058,0.0019,190,23649.0
4.764,183,30,PID,0.058,0.0019,0.058,0.0019,190,24264.0
4.784,187,32,PID,0.058,0.0019,0.058,0.0019,190,25234.0
4.805,188,35,PID,0.058,0.0019,0.058,0.0019,190,26541.5
4.826,188,37,PID,0.058,0.0019,0.058,0.0019,190,26716.5
4.846,189,40,PID,0.058,0.0019,0.058,0.0019,190,26838.5
