Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
0.034,-69,-55,PID,0.058,0.0019,0.058,0.0019,80,47366.5
0.065,-69,-55,PID,0.058,0.0019,0.058,0.0019,80,47286.0
0.100,-69,-55,PID,0.058,0.0019,0.058,0.0019,80,47247.5
0.132,-69,-55,PID,0.058,0.0019,0.058,0.0019,80,47321.0
0.167,-69,-55,PID,0.058,0.0019,0.058,0.0019,80,47241.5
0.198,-69,-55,PID,0.058,0.0019,0.058,0.0019,80,47180.0
0.229,-70,-55,PID,0.058,0.0019,0.058,0.0019,80,47356.0
0.260,-70,-55,PID,0.058,0.0019,0.058,0.0019,80,47186.5
0.292,-70,-55,PID,0.058,0.0019,0.058,0.0019,80,47328.0
0.334,-70,-55,PID,0.058,0.0019,0.058,0.0019,80,47137.0
0.366,-70,-55,PID,0.058,0.0019,0.058,0.0019,80,47093.0
0.398,-71,-55,PID,0.058,0.0019,0.058,0.0019,80,47092.5
0.430,-71,-55,PID,0.058,0.0019,0.058,0.0019,80,47128.5
0.462,-71,-56,PID,0.058,0.0019,0.058,0.0019,80,47010.5
0.497,-70,-57,PID,0.058,0.0019,0.058,0.0019,80,47244.0
0.529,-69,-58,PID,0.058,0.0019,0.058,0.0019,80,47164.5
0.561,-68,-60,PID,0.058,0.0019,0.058,0.0019,80,46799.0
0.603,-67,-62,PID,0.058,0.0019,0.058,0.0019,80,46709.5
0.627,-66,-64,PID,0.058,0.0019,0.058,0.0019,80,46557.5
0.660,-65,-67,PID,0.058,0.0019,0.058,0.0019,80,45882.0
0.692,-73,-75,PID,0.058,0.0019,0.058,0.0019,80,41575.0
0.734,-82,-81,PID,0.058,0.0019,0.058,0.0019,80,42319.0
0.766,-94,-85,PID,0.058,0.0019,0.058,0.0019,80,42449.0
0.799,-111,-87,PID,0.058,0.0019,0.058,0.0019,80,41665.0
0.833,-130,-87,PID,0.058,0.0019,0.058,0.0019,80,40674.5
0.866,-150,-72,PID,0.058,0.0019,0.058,0.0019,80,34890.5
0.898,-168,-43,PID,0.058,0.0019,0.058,0.0019,80,28475.0
0.929,-184,1,PID,0.058,0.0019,0.058,0.0019,80,22665.0
0.961,-192,52,PID,0.058,0.0019,0.058,0.0019,80,20320.5
0.992,-199,104,PID,0.058,0.0019,0.058,0.0019,80,20745.0
1.035,-198,149,PID,0.058,0.0019,0.058,0.0019,80,23990.5
1.058,-194,183,PID,0.058,0.0019,0.058,0.0019,80,27624.0
1.100,-183,191,PID,0.058,0.0019,0.058,0.0019,80,22624.5
1.132,-168,195,PID,0.058,0.0019,0.058,0.0019,80,20342.0
1.167,-148,193,PID,0.058,0.0019,0.058,0.0019,80,20336.5
1.199,-126,185,PID,0.058,0.0019,0.058,0.0019,80,23334.5
1.231,-102,175,PID,0.058,0.0019,0.058,0.0019,80,27532.5
1.262,-77,165,PID,0.058,0.0019,0.058,0.0019,80,31595.0
1.293,-52,158,PID,0.058,0.0019,0.058,0.0019,80,34425.5
1.335,-26,152,PID,0.058,0.0019,0.058,0.0019,80,35887.5
1.357,1,146,PID,0.058,0.0019,0.058,0.0019,80,36545.5
1.400,24,138,PID,0.058,0.0019,0.058,0.0019,80,37142.5
1.433,43,126,PID,0.058,0.0019,0.058,0.0019,80,35915.5
1.465,56,115,PID,0.058,0.0019,0.058,0.0019,80,36478.5
1.507,64,104,PID,0.058,0.0019,0.058,0.0019,80,35757.5
1.529,66,96,PID,0.058,0.0019,0.058,0.0019,80,36150.0
1.560,66,92,PID,0.058,0.0019,0.058,0.0019,80,36647.0
1.603,67,89,PID,0.058,0.0019,0.058,0.0019,80,36767.5
1.635,68,85,PID,0.058,0.0019,0.058,0.0019,80,36571.0
1.667,69,70,PID,0.058,0.0019,0.058,0.0019,80,32441.0
1.699,73,46,PID,0.058,0.0019,0.058,0.0019,80,27722.0
1.731,67,15,PID,0.058,0.0019,0.058,0.0019,80,29200.0
1.763,66,-11,PID,0.058,0.0019,0.058,0.0019,80,31796.5
1.796,74,-36,PID,0.058,0.0019,0.058,0.0019,80,29645.5
1.832,73,-57,PID,0.058,0.0019,0.058,0.0019,80,31978.5
1.864,70,-66,PID,0.058,0.0019,0.058,0.0019,80,37036.5
1.896,69,-73,PID,0.058,0.0019,0.058,0.0019,80,37902.0
1.927,69,-79,PID,0.058,0.0019,0.058,0.0019,80,38252.5
1.968,68,-84,PID,0.058,0.0019,0.058,0.0019,80,38486.0
1.990,68,-88,PID,0.058,0.0019,0.058,0.0019,80,38914.5
2.032,67,-91,PID,0.058,0.0019,0.058,0.0019,80,39183.0
2.064,66,-93,PID,0.058,0.0019,0.058,0.0019,80,39437.0
2.096,64,-90,PID,0.058,0.0019,0.058,0.0019,80,38367.5
2.130,64,-80,PID,0.058,0.0019,0.058,0.0019,80,35175.0
2.164,63,-63,PID,0.058,0.0019,0.058,0.0019,80,31449.0
2.195,58,-40,PID,0.058,0.0019,0.058,0.0019,80,33820.5
2.226,59,-18,PID,0.058,0.0019,0.058,0.0019,80,33843.5
2.258,68,5,PID,0.058,0.0019,0.058,0.0019,80,30031.0
2.299,68,27,PID,0.058,0.0019,0.058,0.0019,80,30827.0
2.332,66,42,PID,0.058,0.0019,0.058,0.0019,80,34671.0
2.364,67,52,PID,0.058,0.0019,0.058,0.0019,80,36736.0
2.396,68,59,PID,0.058,0.0019,0.058,0.0019,80,36797.0
2.429,68,65,PID,0.058,0.0019,0.058,0.0019,80,36945.0
2.461,67,69,PID,0.058,0.0019,0.058,0.0019,80,37215.5
2.504,67,71,PID,0.058,0.0019,0.058,0.0019,80,36970.0
2.527,66,72,PID,0.058,0.0019,0.058,0.0019,80,37041.0
2.559,66,73,PID,0.058,0.0019,0.058,0.0019,80,37120.0
2.592,66,73,PID,0.058,0.0019,0.058,0.0019,80,36752.0
2.633,66,73,PID,0.058,0.0019,0.058,0.0019,80,37061.5
2.654,67,72,PID,0.058,0.0019,0.058,0.0019,80,36814.5
2.696,68,72,PID,0.058,0.0019,0.058,0.0019,80,36892.5
2.728,68,72,PID,0.058,0.0019,0.058,0.0019,80,36973.0
2.760,68,73,PID,0.058,0.0019,0.058,0.0019,80,37018.5
2.792,68,73,PID,0.058,0.0019,0.058,0.0019,80,36852.0
2.833,68,73,PID,0.058,0.0019,0.058,0.0019,80,36923.0
2.855,68,72,PID,0.058,0.0019,0.058,0.0019,80,37162.5
2.897,70,72,PID,0.058,0.0019,0.058,0.0019,80,37069.5
2.929,71,72,PID,0.058,0.0019,0.058,0.0019,80,36980.0
2.962,71,72,PID,0.058,0.0019,0.058,0.0019,80,37029.0
2.994,71,72,PID,0.058,0.0019,0.058,0.0019,80,37116.5
3.035,71,72,PID,0.058,0.0019,0.058,0.0019,80,37273.0
3.056,71,73,PID,0.058,0.0019,0.058,0.0019,80,37451.5
3.098,72,73,PID,0.058,0.0019,0.058,0.0019,80,37081.0
3.133,73,73,PID,0.058,0.0019,0.058,0.0019,80,37143.5
3.174,74,73,PID,0.058,0.0019,0.058,0.0019,80,37007.5
3.196,74,73,PID,0.058,0.0019,0.058,0.0019,80,37074.0
3.227,74,72,PID,0.058,0.0019,0.058,0.0019,80,36955.0
3.258,74,72,PID,0.058,0.0019,0.058,0.0019,80,37384.5
3.289,75,72,PID,0.058,0.0019,0.058,0.0019,80,37215.0
3.331,75,72,PID,0.058,0.0019,0.058,0.0019,80,37004.0
3.362,75,72,PID,0.058,0.0019,0.058,0.0019,80,36991.0
3.393,75,72,PID,0.058,0.0019,0.058,0.0019,80,36867.0
3.425,75,72,PID,0.058,0.0019,0.058,0.0019,80,36966.0
3.457,74,71,PID,0.058,0.0019,0.058,0.0019,80,37056.0
3.499,75,71,PID,0.058,0.0019,0.058,0.0019,80,36981.5
3.532,74,70,PID,0.058,0.0019,0.058,0.0019,80,36845.0
3.564,74,69,PID,0.058,0.0019,0.058,0.0019,80,36837.0
3.596,75,68,PID,0.058,0.0019,0.058,0.0019,80,36599.0
3.627,75,68,PID,0.058,0.0019,0.058,0.0019,80,36463.5
3.658,75,67,PID,0.058,0.0019,0.058,0.0019,80,36112.0
3.699,74,66,PID,0.058,0.0019,0.058,0.0019,80,35957.0
3.723,72,65,PID,0.058,0.0019,0.058,0.0019,80,36164.0
3.765,71,64,PID,0.058,0.0019,0.058,0.0019,80,36101.5
3.801,70,63,PID,0.058,0.0019,0.058,0.0019,80,35919.5
3.833,69,62,PID,0.058,0.0019,0.058,0.0019,80,36034.0
3.864,69,60,PID,0.058,0.0019,0.058,0.0019,80,35997.0
3.895,69,59,PID,0.058,0.0019,0.058,0.0019,80,36284.0
3.927,69,58,PID,0.058,0.0019,0.058,0.0019,80,36165.5
3.958,70,57,PID,0.058,0.0019,0.058,0.0019,80,35979.0
3.989,71,57,PID,0.058,0.0019,0.058,0.0019,80,35889.5
4.031,70,56,PID,0.058,0.0019,0.058,0.0019,80,35880.0
4.063,70,56,PID,0.058,0.0019,0.058,0.0019,80,36085.0
4.095,70,56,PID,0.058,0.0019,0.058,0.0019,80,36156.5
4.127,70,56,PID,0.058,0.0019,0.058,0.0019,80,36063.0
4.161,71,56,PID,0.058,0.0019,0.058,0.0019,80,35899.5
4.193,71,56,PID,0.058,0.0019,0.058,0.0019,80,36108.0
4.225,72,56,PID,0.058,0.0019,0.058,0.0019,80,36212.0
4.256,73,57,PID,0.058,0.0019,0.058,0.0019,80,36123.5
4.297,73,57,PID,0.058,0.0019,0.058,0.0019,80,36060.5
4.329,74,57,PID,0.058,0.0019,0.058,0.0019,80,35903.5
4.362,74,57,PID,0.058,0.0019,0.058,0.0019,80,36170.5
