Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
0.024,67,-54,BANG_BANG,1.0,0.0,1.0,0.0,80,8583.5
0.056,48,-68,BANG_BANG,1.0,0.0,1.0,0.0,80,7714.0
0.091,28,-77,BANG_BANG,1.0,0.0,1.0,0.0,80,7360.5
0.132,15,-82,BANG_BANG,1.0,0.0,1.0,0.0,80,7169.5
0.153,6,-85,BANG_BANG,1.0,0.0,1.0,0.0,80,7560.0
0.191,0,-85,BANG_BANG,1.0,0.0,1.0,0.0,80,7579.5
0.218,3,-83,BANG_BANG,1.0,0.0,1.0,0.0,80,7594.0
0.257,12,-75,BANG_BANG,1.0,0.0,1.0,0.0,80,7180.0
0.285,25,-65,BANG_BANG,1.0,0.0,1.0,0.0,80,5106.0
0.312,43,-53,BANG_BANG,1.0,0.0,1.0,0.0,80,1963.0
0.350,48,-47,BANG_BANG,1.0,0.0,1.0,0.0,80,799.5
0.388,45,-51,BANG_BANG,1.0,0.0,1.0,0.0,80,554.5
0.416,47,-48,BANG_BANG,1.0,0.0,1.0,0.0,80,1431.5
0.454,47,-47,BANG_BANG,1.0,0.0,1.0,0.0,80,2229.0
0.481,43,-41,BANG_BANG,1.0,0.0,1.0,0.0,80,3916.0
0.519,27,-55,BANG_BANG,1.0,0.0,1.0,0.0,80,5275.5
0.547,18,-63,BANG_BANG,1.0,0.0,1.0,0.0,80,5739.5
0.585,15,-64,BANG_BANG,1.0,0.0,1.0,0.0,80,5974.5
0.623,16,-64,BANG_BANG,1.0,0.0,1.0,0.0,80,6229.5
0.651,13,-65,BANG_BANG,1.0,0.0,1.0,0.0,80,6832.0
0.679,8,-71,BANG_BANG,1.0,0.0,1.0,0.0,80,7590.5
0.716,4,-74,BANG_BANG,1.0,0.0,1.0,0.0,80,8854.5
0.744,-1,-77,BANG_BANG,1.0,0.0,1.0,0.0,80,9944.5
0.782,-4,-74,BANG_BANG,1.0,0.0,1.0,0.0,80,9216.5
0.813,-3,-67,BANG_BANG,1.0,0.0,1.0,0.0,80,5259.5
0.851,-2,-68,BANG_BANG,1.0,0.0,1.0,0.0,80,0
0.879,-117,16,BANG_BANG,1.0,0.0,1.0,0.0,80,627.0
0.917,-139,60,BANG_BANG,1.0,0.0,1.0,0.0,80,15524.5
0.945,-179,127,BANG_BANG,1.0,0.0,1.0,0.0,80,7247.0
0.983,-206,189,BANG_BANG,1.0,0.0,1.0,0.0,80,9202.5
1.011,-229,228,BANG_BANG,1.0,0.0,1.0,0.0,80,2457.0
1.048,-172,116,BANG_BANG,1.0,0.0,1.0,0.0,80,0
1.086,-186,131,BANG_BANG,1.0,0.0,1.0,0.0,80,0
1.114,-201,146,BANG_BANG,1.0,0.0,1.0,0.0,80,0
1.152,-216,160,BANG_BANG,1.0,0.0,1.0,0.0,80,0
1.189,-231,175,BANG_BANG,1.0,0.0,1.0,0.0,80,0
1.217,-246,190,BANG_BANG,1.0,0.0,1.0,0.0,80,0
1.255,-261,204,BANG_BANG,1.0,0.0,1.0,0.0,80,0
1.282,-276,219,BANG_BANG,1.0,0.0,1.0,0.0,80,0
1.320,-290,234,BANG_BANG,1.0,0.0,1.0,0.0,80,0
1.348,-305,247,BANG_BANG,1.0,0.0,1.0,0.0,80,0
1.385,-245,227,BANG_BANG,1.0,0.0,1.0,0.0,80,2306.5
1.422,-255,216,BANG_BANG,1.0,0.0,1.0,0.0,80,6195.0
1.450,-245,208,BANG_BANG,1.0,0.0,1.0,0.0,80,9971.0
1.487,-239,199,BANG_BANG,1.0,0.0,1.0,0.0,80,13604.5
1.515,-231,192,BANG_BANG,1.0,0.0,1.0,0.0,80,17460.0
