Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
0.013,38,43,PID,0.058,0.0019,0.058,0.0019,80,19172.5
0.051,38,43,PID,0.058,0.0019,0.058,0.0019,80,19084.0
0.080,38,42,PID,0.058,0.0019,0.058,0.0019,80,19088.0
0.117,39,40,PID,0.058,0.0019,0.058,0.0019,80,19133.5
0.145,40,38,PID,0.058,0.0019,0.058,0.0019,80,19042.0
0.173,41,38,PID,0.058,0.0019,0.058,0.0019,80,18974.5
0.211,42,37,PID,0.058,0.0019,0.058,0.0019,80,18995.5
0.250,42,36,PID,0.058,0.0019,0.058,0.0019,80,19044.5
0.287,44,35,PID,0.058,0.0019,0.058,0.0019,80,18966.0
0.315,45,34,PID,0.058,0.0019,0.058,0.0019,80,18800.5
0.343,48,34,PID,0.058,0.0019,0.058,0.0019,80,18722.0
0.381,50,36,PID,0.058,0.0019,0.058,0.0019,80,18822.5
0.409,52,38,PID,0.058,0.0019,0.058,0.0019,80,18691.5
0.446,53,42,PID,0.058,0.0019,0.058,0.0019,80,18571.5
0.474,52,47,PID,0.058,0.0019,0.058,0.0019,80,18517.5
0.512,51,53,PID,0.058,0.0019,0.058,0.0019,80,18553.0
0.551,48,58,PID,0.058,0.0019,0.058,0.0019,80,18693.0
0.579,43,62,PID,0.058,0.0019,0.058,0.0019,80,18129.0
0.618,37,66,PID,0.058,0.0019,0.058,0.0019,80,18012.0
0.646,29,69,PID,0.058,0.0019,0.058,0.0019,80,17841.5
0.684,20,72,PID,0.058,0.0019,0.058,0.0019,80,17696.5
0.712,9,72,PID,0.058,0.0019,0.058,0.0019,80,17461.5
0.750,-2,72,PID,0.058,0.0019,0.058,0.0019,80,17077.0
0.777,-13,72,PID,0.058,0.0019,0.058,0.0019,80,16853.5
0.815,-23,70,PID,0.058,0.0019,0.058,0.0019,80,16226.5
0.843,-34,70,PID,0.058,0.0019,0.058,0.0019,80,16192.0
0.881,-44,69,PID,0.058,0.0019,0.058,0.0019,80,16080.5
0.910,-53,67,PID,0.058,0.0019,0.058,0.0019,80,16244.0
0.948,-62,66,PID,0.058,0.0019,0.058,0.0019,80,16037.0
0.976,-72,64,PID,0.058,0.0019,0.058,0.0019,80,15781.0
1.014,-81,62,PID,0.058,0.0019,0.058,0.0019,80,15625.5
1.041,-90,60,PID,0.058,0.0019,0.058,0.0019,80,15744.0
1.080,-97,58,PID,0.058,0.0019,0.058,0.0019,80,15785.0
1.107,-101,54,PID,0.058,0.0019,0.058,0.0019,80,15513.5
1.145,-94,52,PID,0.058,0.0019,0.058,0.0019,80,15599.5
1.183,-86,52,PID,0.058,0.0019,0.058,0.0019,80,16052.5
1.211,-67,54,PID,0.058,0.0019,0.058,0.0019,80,15866.0
1.252,-50,59,PID,0.058,0.0019,0.058,0.0019,80,15821.5
1.284,-29,65,PID,0.058,0.0019,0.058,0.0019,80,15681.0
1.315,-10,73,PID,0.058,0.0019,0.058,0.0019,80,15795.5
1.346,1,82,PID,0.058,0.0019,0.058,0.0019,80,16031.0
1.384,10,94,PID,0.058,0.0019,0.058,0.0019,80,16471.0
1.412,14,106,PID,0.058,0.0019,0.058,0.0019,80,16314.5
1.450,12,118,PID,0.058,0.0019,0.058,0.0019,80,17185.5
1.477,6,123,PID,0.058,0.0019,0.058,0.0019,80,18201.5
1.516,22,122,PID,0.058,0.0019,0.058,0.0019,80,15096.0
1.544,25,117,PID,0.058,0.0019,0.058,0.0019,80,14993.5
1.582,29,110,PID,0.058,0.0019,0.058,0.0019,80,15250.0
1.609,33,100,PID,0.058,0.0019,0.058,0.0019,80,15219.0
1.647,37,93,PID,0.058,0.0019,0.058,0.0019,80,15392.0
1.675,43,85,PID,0.058,0.0019,0.058,0.0019,80,15367.0
1.713,48,76,PID,0.058,0.0019,0.058,0.0019,80,15744.0
1.741,54,69,PID,0.058,0.0019,0.058,0.0019,80,15954.0
1.779,61,65,PID,0.058,0.0019,0.058,0.0019,80,16504.0
1.816,67,64,PID,0.058,0.0019,0.058,0.0019,80,16666.0
1.844,76,69,PID,0.058,0.0019,0.058,0.0019,80,17280.5
1.885,84,83,PID,0.058,0.0019,0.058,0.0019,80,17895.5
1.913,94,98,PID,0.058,0.0019,0.058,0.0019,80,18081.0
1.940,105,111,PID,0.058,0.0019,0.058,0.0019,80,18245.0
1.978,116,120,PID,0.058,0.0019,0.058,0.0019,80,18535.0
2.017,120,127,PID,0.058,0.0019,0.058,0.0019,80,18628.0
2.044,121,131,PID,0.058,0.0019,0.058,0.0019,80,18529.5
2.082,118,133,PID,0.058,0.0019,0.058,0.0019,80,18952.5
2.110,110,132,PID,0.058,0.0019,0.058,0.0019,80,18882.5
2.148,104,129,PID,0.058,0.0019,0.058,0.0019,80,18940.5
2.186,96,125,PID,0.058,0.0019,0.058,0.0019,80,19277.0
2.214,88,115,PID,0.058,0.0019,0.058,0.0019,80,19556.0
2.245,78,98,PID,0.058,0.0019,0.058,0.0019,80,19561.5
2.283,71,73,PID,0.058,0.0019,0.058,0.0019,80,18149.5
2.310,66,47,PID,0.058,0.0019,0.058,0.0019,80,16472.0
2.349,62,21,PID,0.058,0.0019,0.058,0.0019,80,15751.5
2.376,62,-8,PID,0.058,0.0019,0.058,0.0019,80,15941.0
2.414,64,-37,PID,0.058,0.0019,0.058,0.0019,80,16534.5
2.453,70,-54,PID,0.058,0.0019,0.058,0.0019,80,18455.0
2.480,79,-59,PID,0.058,0.0019,0.058,0.0019,80,19901.0
2.518,90,-59,PID,0.058,0.0019,0.058,0.0019,80,20839.5
2.546,103,-67,PID,0.058,0.0019,0.058,0.0019,80,21392.5
2.585,118,-80,PID,0.058,0.0019,0.058,0.0019,80,21051.5
2.613,131,-91,PID,0.058,0.0019,0.058,0.0019,80,21609.0
2.641,136,-103,PID,0.058,0.0019,0.058,0.0019,80,21616.0
2.679,135,-118,PID,0.058,0.0019,0.058,0.0019,80,21447.0
2.707,128,-128,PID,0.058,0.0019,0.058,0.0019,80,21890.5
2.745,114,-126,PID,0.058,0.0019,0.058,0.0019,80,22592.5
2.783,99,-117,PID,0.058,0.0019,0.058,0.0019,80,22570.5
2.811,81,-110,PID,0.058,0.0019,0.058,0.0019,80,23604.0
2.849,62,-106,PID,0.058,0.0019,0.058,0.0019,80,23872.5
2.877,43,-105,PID,0.058,0.0019,0.058,0.0019,80,23660.0
2.915,20,-104,PID,0.058,0.0019,0.058,0.0019,80,24067.5
2.943,-1,-99,PID,0.058,0.0019,0.058,0.0019,80,23032.5
2.981,-17,-93,PID,0.058,0.0019,0.058,0.0019,80,22325.5
3.009,-22,-83,PID,0.058,0.0019,0.058,0.0019,80,23719.5
3.047,-33,-76,PID,0.058,0.0019,0.058,0.0019,80,24074.0
3.075,-45,-73,PID,0.058,0.0019,0.058,0.0019,80,23057.0
3.113,-46,-70,PID,0.058,0.0019,0.058,0.0019,80,22859.5
3.140,-48,-72,PID,0.058,0.0019,0.058,0.0019,80,23545.5
3.178,-50,-79,PID,0.058,0.0019,0.058,0.0019,80,23963.0
3.217,-52,-90,PID,0.058,0.0019,0.058,0.0019,80,23803.0
3.245,-55,-102,PID,0.058,0.0019,0.058,0.0019,80,24236.5
3.283,-58,-114,PID,0.058,0.0019,0.058,0.0019,80,24776.5
3.311,-61,-126,PID,0.058,0.0019,0.058,0.0019,80,25452.5
3.349,-65,-138,PID,0.058,0.0019,0.058,0.0019,80,26013.5
3.377,-71,-149,PID,0.058,0.0019,0.058,0.0019,80,26664.5
3.415,-76,-159,PID,0.058,0.0019,0.058,0.0019,80,27197.0
3.444,-83,-165,PID,0.058,0.0019,0.058,0.0019,80,27098.5
3.484,-90,-169,PID,0.058,0.0019,0.058,0.0019,80,26263.5
3.511,-95,-165,PID,0.058,0.0019,0.058,0.0019,80,27766.5
3.550,-102,-145,PID,0.058,0.0019,0.058,0.0019,80,27420.0
3.578,-125,-120,PID,0.058,0.0019,0.058,0.0019,80,22072.5
3.616,-122,-101,PID,0.058,0.0019,0.058,0.0019,80,22733.0
3.644,-114,-84,PID,0.058,0.0019,0.058,0.0019,80,22807.0
3.682,-103,-65,PID,0.058,0.0019,0.058,0.0019,80,22383.5
3.710,-94,-43,PID,0.058,0.0019,0.058,0.0019,80,21775.0
3.748,-81,-17,PID,0.058,0.0019,0.058,0.0019,80,21624.0
