Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
0.026,113,82,BANG_BANG,1.0,0.0,1.0,0.0,80,32921.0
0.063,112,72,BANG_BANG,1.0,0.0,1.0,0.0,80,32067.0
0.099,104,62,BANG_BANG,1.0,0.0,1.0,0.0,80,30356.0
0.129,90,53,BANG_BANG,1.0,0.0,1.0,0.0,80,28676.0
0.162,73,38,BANG_BANG,1.0,0.0,1.0,0.0,80,25170.0
0.195,46,19,BANG_BANG,1.0,0.0,1.0,0.0,80,27958.0
0.228,24,3,BANG_BANG,1.0,0.0,1.0,0.0,80,35433.5
0.260,11,-4,BANG_BANG,1.0,0.0,1.0,0.0,80,42099.5
0.291,3,-9,BANG_BANG,1.0,0.0,1.0,0.0,80,44763.0
0.322,-2,-12,BANG_BANG,1.0,0.0,1.0,0.0,80,45941.0
0.358,-4,-13,BANG_BANG,1.0,0.0,1.0,0.0,80,47268.5
0.400,-4,-13,BANG_BANG,1.0,0.0,1.0,0.0,80,48178.5
0.422,-3,-12,BANG_BANG,1.0,0.0,1.0,0.0,80,48561.0
0.465,-2,-11,BANG_BANG,1.0,0.0,1.0,0.0,80,48646.0
0.497,-1,-10,BANG_BANG,1.0,0.0,1.0,0.0,80,48705.0
0.530,0,-9,BANG_BANG,1.0,0.0,1.0,0.0,80,48705.0
0.562,1,-8,BANG_BANG,1.0,0.0,1.0,0.0,80,48635.5
0.593,8,-8,BANG_BANG,1.0,0.0,1.0,0.0,80,46235.5
0.624,45,-22,BANG_BANG,1.0,0.0,1.0,0.0,80,28772.0
0.656,79,-37,BANG_BANG,1.0,0.0,1.0,0.0,80,32782.0
0.698,104,-44,BANG_BANG,1.0,0.0,1.0,0.0,80,38201.0
0.731,129,-39,BANG_BANG,1.0,0.0,1.0,0.0,80,37794.0
0.762,152,-22,BANG_BANG,1.0,0.0,1.0,0.0,80,35028.5
0.794,176,-6,BANG_BANG,1.0,0.0,1.0,0.0,80,34343.0
0.825,204,11,BANG_BANG,1.0,0.0,1.0,0.0,80,33767.5
0.857,220,24,BANG_BANG,1.0,0.0,1.0,0.0,80,35259.0
0.889,228,38,BANG_BANG,1.0,0.0,1.0,0.0,80,32346.0
0.932,234,52,BANG_BANG,1.0,0.0,1.0,0.0,80,30511.0
0.965,239,67,BANG_BANG,1.0,0.0,1.0,0.0,80,28318.0
0.997,241,81,BANG_BANG,1.0,0.0,1.0,0.0,80,27148.0
1.027,244,95,BANG_BANG,1.0,0.0,1.0,0.0,80,25991.5
1.060,247,110,BANG_BANG,1.0,0.0,1.0,0.0,80,24601.5
1.093,250,125,BANG_BANG,1.0,0.0,1.0,0.0,80,23417.0
1.135,253,138,BANG_BANG,1.0,0.0,1.0,0.0,80,22914.5
1.156,253,144,BANG_BANG,1.0,0.0,1.0,0.0,80,24053.5
1.197,253,142,BANG_BANG,1.0,0.0,1.0,0.0,80,25146.5
1.220,253,137,BANG_BANG,1.0,0.0,1.0,0.0,80,25384.0
1.261,251,132,BANG_BANG,1.0,0.0,1.0,0.0,80,26095.0
1.293,247,127,BANG_BANG,1.0,0.0,1.0,0.0,80,27609.0
1.326,242,121,BANG_BANG,1.0,0.0,1.0,0.0,80,29553.0
1.359,236,115,BANG_BANG,1.0,0.0,1.0,0.0,80,31652.5
1.390,228,110,BANG_BANG,1.0,0.0,1.0,0.0,80,34707.0
1.430,221,105,BANG_BANG,1.0,0.0,1.0,0.0,80,37717.0
1.466,214,101,BANG_BANG,1.0,0.0,1.0,0.0,80,40357.5
