Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
0.002,-16,-32,BANG_BANG,0.5,0.0,0.5,0.0,35,15970.5
0.024,-16,-32,BANG_BANG,0.5,0.0,0.5,0.0,35,16001.5
0.044,-17,-32,BANG_BANG,0.5,0.0,0.5,0.0,35,15989.5
0.066,-17,-32,BANG_BANG,0.5,0.0,0.5,0.0,35,15989.5
0.089,-18,-32,BANG_BANG,0.5,0.0,0.5,0.0,35,15982.0
0.115,-18,-32,BANG_BANG,0.5,0.0,0.5,0.0,35,15963.5
0.138,-19,-31,BANG_BANG,0.5,0.0,0.5,0.0,35,15985.0
0.159,-19,-31,BANG_BANG,0.5,0.0,0.5,0.0,35,15980.0
0.183,-20,-31,BANG_BANG,0.5,0.0,0.5,0.0,35,15978.5
0.205,-21,-31,BANG_BANG,0.5,0.0,0.5,0.0,35,16003.5
0.226,-21,-31,BANG_BANG,0.5,0.0,0.5,0.0,35,16003.5
0.246,-23,-31,BANG_BANG,0.5,0.0,0.5,0.0,35,15971.5
0.268,-23,-31,BANG_BANG,0.5,0.0,0.5,0.0,35,15971.5
0.288,-24,-31,BANG_BANG,0.5,0.0,0.5,0.0,35,15951.5
0.308,-26,-32,BANG_BANG,0.5,0.0,0.5,0.0,35,15962.5
0.329,-26,-32,BANG_BANG,0.5,0.0,0.5,0.0,35,15968.5
0.351,-28,-33,BANG_BANG,0.5,0.0,0.5,0.0,35,15888.5
0.373,-33,-37,BANG_BANG,0.5,0.0,0.5,0.0,25,14148.0
0.395,-33,-37,BANG_BANG,0.5,0.0,0.5,0.0,25,14159.5
0.416,-35,-39,BANG_BANG,0.5,0.0,0.5,0.0,25,14249.0
0.439,-35,-41,BANG_BANG,0.5,0.0,0.5,0.0,25,14217.5
0.460,-35,-41,BANG_BANG,0.5,0.0,0.5,0.0,25,14217.5
0.481,-26,-39,BANG_BANG,0.5,0.0,0.5,0.0,35,16335.0
0.508,-4,-29,BANG_BANG,0.5,0.0,0.5,0.0,35,18424.5
0.530,-4,-29,BANG_BANG,0.5,0.0,0.5,0.0,35,18454.0
0.549,34,-12,BANG_BANG,0.5,0.0,0.5,0.0,35,18913.5
0.571,75,6,BANG_BANG,0.5,0.0,0.5,0.0,35,19106.0
0.593,75,10,BANG_BANG,0.5,0.0,0.5,0.0,35,20059.5
0.613,117,25,BANG_BANG,0.5,0.0,0.5,0.0,35,19866.0
0.639,160,40,BANG_BANG,0.5,0.0,0.5,0.0,35,19781.0
0.660,160,42,BANG_BANG,0.5,0.0,0.5,0.0,35,20126.0
0.683,197,44,BANG_BANG,0.5,0.0,0.5,0.0,35,20140.5
0.707,225,39,BANG_BANG,0.5,0.0,0.5,0.0,35,20017.0
0.734,225,39,BANG_BANG,0.5,0.0,0.5,0.0,35,20248.0
0.757,241,37,BANG_BANG,0.5,0.0,0.5,0.0,35,20027.5
0.783,251,32,BANG_BANG,0.5,0.0,0.5,0.0,35,20084.0
0.807,251,32,BANG_BANG,0.5,0.0,0.5,0.0,35,20265.5
0.830,253,22,BANG_BANG,0.5,0.0,0.5,0.0,35,19520.5
0.859,252,6,BANG_BANG,0.5,0.0,0.5,0.0,35,18882.0
