Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
4.175,-204,216,PID,0.005,0.0001,0.005,0.0001,25,9122.5
4.195,-204,216,PID,0.005,0.0001,0.005,0.0001,25,9122.5
4.224,-206,218,PID,0.005,0.0001,0.005,0.0001,25,7886.5
4.244,-202,220,PID,0.005,0.0001,0.005,0.0001,25,7203.5
4.265,-202,220,PID,0.005,0.0001,0.005,0.0001,25,7203.5
4.285,-209,218,PID,0.005,0.0001,0.005,0.0001,25,7494.5
4.308,-211,218,PID,0.005,0.0001,0.005,0.0001,25,8427.0
4.328,-211,218,PID,0.005,0.0001,0.005,0.0001,25,8427.0
4.350,-212,215,PID,0.005,0.0001,0.005,0.0001,25,10141.5
4.372,-211,215,PID,0.005,0.0001,0.005,0.0001,25,10165.5
4.393,-206,210,PID,0.005,0.0001,0.005,0.0001,25,13440.0
4.413,-206,204,PID,0.005,0.0001,0.005,0.0001,35,16296.5
4.436,-206,204,PID,0.005,0.0001,0.005,0.0001,35,16296.5
4.456,-205,193,PID,0.005,0.0001,0.005,0.0001,35,22031.5
4.476,-202,183,PID,0.005,0.0001,0.005,0.0001,35,27337.0
4.499,-201,183,PID,0.005,0.0001,0.005,0.0001,35,27515.5
4.518,-199,175,PID,0.005,0.0001,0.005,0.0001,35,31939.5
4.541,-198,166,PID,0.005,0.0001,0.005,0.0001,35,36587.5
4.564,-197,166,PID,0.005,0.0001,0.005,0.0001,35,36856.5
4.587,-195,158,PID,0.005,0.0001,0.005,0.0001,35,40893.5
4.610,-195,157,PID,0.005,0.0001,0.005,0.0001,35,41918.0
4.634,-190,151,PID,0.005,0.0001,0.005,0.0001,35,43029.5
4.653,-175,145,PID,0.005,0.0001,0.005,0.0001,35,41580.5
4.674,-153,139,PID,0.005,0.0001,0.005,0.0001,35,39768.5
4.695,-143,135,PID,0.005,0.0001,0.005,0.0001,35,44273.5
4.716,-126,131,PID,0.005,0.0001,0.005,0.0001,35,39146.5
4.738,-120,130,PID,0.005,0.0001,0.005,0.0001,35,41600.0
4.764,-99,126,PID,0.005,0.0001,0.005,0.0001,35,35427.0
4.785,-72,119,PID,0.005,0.0001,0.005,0.0001,35,32848.0
4.807,-62,117,PID,0.005,0.0001,0.005,0.0001,35,37219.0
4.830,-36,113,PID,0.005,0.0001,0.005,0.0001,35,30768.0
4.850,0,104,PID,0.005,0.0001,0.005,0.0001,35,27970.0
4.872,41,93,PID,0.005,0.0001,0.005,0.0001,35,27283.0
4.898,65,89,PID,0.005,0.0001,0.005,0.0001,35,36545.0
4.919,95,80,PID,0.005,0.0001,0.005,0.0001,35,34023.5
4.940,115,77,PID,0.005,0.0001,0.005,0.0001,35,40025.5
4.961,135,67,PID,0.005,0.0001,0.005,0.0001,35,38628.0
4.982,151,55,PID,0.005,0.0001,0.005,0.0001,35,39435.0
5.007,160,50,PID,0.005,0.0001,0.005,0.0001,35,43973.5
5.031,172,41,PID,0.005,0.0001,0.005,0.0001,35,42474.5
5.052,184,30,PID,0.005,0.0001,0.005,0.0001,35,41200.5
5.075,195,18,PID,0.005,0.0001,0.005,0.0001,35,40998.0
5.106,201,13,PID,0.005,0.0001,0.005,0.0001,35,43757.5
5.137,203,4,PID,0.005,0.0001,0.005,0.0001,35,40931.5
5.159,203,-7,PID,0.005,0.0001,0.005,0.0001,35,39285.0
5.180,196,-20,PID,0.005,0.0001,0.005,0.0001,35,36656.0
5.200,192,-27,PID,0.005,0.0001,0.005,0.0001,35,40326.0
5.227,183,-38,PID,0.005,0.0001,0.005,0.0001,35,36898.5
