Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
1.838,-102,-66,PID,0.005,0.0001,0.005,0.0001,35,42990.0
1.860,-120,-62,PID,0.005,0.0001,0.005,0.0001,35,40660.0
1.883,-139,-55,PID,0.005,0.0001,0.005,0.0001,35,40208.0
1.905,-148,-50,PID,0.005,0.0001,0.005,0.0001,35,44294.5
1.925,-158,-43,PID,0.005,0.0001,0.005,0.0001,35,43565.0
1.947,-166,-34,PID,0.005,0.0001,0.005,0.0001,35,42882.5
1.969,-171,-29,PID,0.005,0.0001,0.005,0.0001,35,45731.0
1.989,-174,-23,PID,0.005,0.0001,0.005,0.0001,35,46022.0
2.011,-175,-20,PID,0.005,0.0001,0.005,0.0001,35,47355.5
2.034,-175,-17,PID,0.005,0.0001,0.005,0.0001,35,47624.0
2.055,-173,-15,PID,0.005,0.0001,0.005,0.0001,35,48339.5
2.076,-172,-13,PID,0.005,0.0001,0.005,0.0001,35,48305.0
2.097,-171,-12,PID,0.005,0.0001,0.005,0.0001,35,48153.0
2.124,-170,-10,PID,0.005,0.0001,0.005,0.0001,35,47488.5
2.147,-167,-6,PID,0.005,0.0001,0.005,0.0001,35,46124.0
2.168,-165,-3,PID,0.005,0.0001,0.005,0.0001,35,46388.5
2.188,-161,2,PID,0.005,0.0001,0.005,0.0001,35,44552.0
2.211,-154,9,PID,0.005,0.0001,0.005,0.0001,35,42154.5
2.232,-150,14,PID,0.005,0.0001,0.005,0.0001,35,43092.5
2.252,-143,21,PID,0.005,0.0001,0.005,0.0001,35,40319.0
2.274,-140,26,PID,0.005,0.0001,0.005,0.0001,35,41233.0
2.296,-129,33,PID,0.005,0.0001,0.005,0.0001,35,37557.5
2.316,-110,39,PID,0.005,0.0001,0.005,0.0001,35,33180.0
2.339,-104,43,PID,0.005,0.0001,0.005,0.0001,35,35660.5
2.361,-86,47,PID,0.005,0.0001,0.005,0.0001,35,30861.0
2.383,-62,51,PID,0.005,0.0001,0.005,0.0001,35,28278.5
2.404,-39,56,PID,0.005,0.0001,0.005,0.0001,35,39578.5
2.424,-9,61,PID,0.005,0.0001,0.005,0.0001,35,37168.0
2.450,24,68,PID,0.005,0.0001,0.005,0.0001,35,35193.5
2.473,68,72,PID,0.005,0.0001,0.005,0.0001,35,30572.0
